268322000050,CENTRO EDUCATIVO MORARIO
268324000189,INSTITUTO TECNICO AGROPECUARIO DE GUAVAT
268324000260,INSTITUCION EDUCATIVA  TRES ESQUINAS LOS
268368000119,CENTRO EDUCATIVO  AGUA FRIA
268377000172,COLEGIO  JOSE ANTONIO BELTRAN
268377000253,INSTITUCION EDUCATIVA  EL RUBI
268385000050,COLEGIO LAS FLORES
268385000327,COLEGIO MIRALINDO
268385000963,INSTITUCION EDUCATIVA CAÑO BONITO
268397000039,INSTITUCION EDUCATIVA TROCHAS
268397000110,INSTITUCION EDUCATIVA  LA LOMA
268397000276,CENTRO EDUCATIVO LA LINTERNITA
268406000098,INSTITUCION EDUCATIVA LLANADAS
268406000161,COLEGIO  PORTUGAL
268406000233,INSTITUCION EDUCATIVA  LA ESTACION
268406000250,INSTITUCION EDUCATIVA LA VICTORIA
268406000594,INSTITUCION EDUCATIVA  VANEGAS
268418000069,COLEGIO  MESA DE JERIDAS
268418000115,INSTITUCION EDUCATIVA  LA FUENTE
268418000271,INSTITUCION EDUCATIVA  LA LAGUNA
268444000093,COLEGIO   LIZCANO FLOREZ
268464000235,CENTRO EDUCATIVO RURAL CAUCHOS
268464000308,INSTITUCIÓN EDUCATIVA PITIGUAO
268464000341,INSTITUCION EDUCATIVA RURAL EL HOYO
268464000413,CENTRO EDUCATIVO EL OASIS
268464000448,INSTITUCION EDUCATIVA GUAURE
268468000141,INSTITUCION EDUCATIVA LLANO DE MOLAGAVIT
268468000167,INSTITUCION EDUCATIVA  LAGUNITAS
268498000161,INSTITUCION EDUCATIVA AGUAFRIA
268500000034,I.E.  SAN PEDRO
268500000140,INSTITUCION EDUCATIVA EDUARDO RUEDA BARR
268500000255,ESCUELA INDUSTRIAL
268502000236,I.E. SANTA CRUZ
268502000279,I.E.  PADUA
268524000094,CENTRO EDUCATIVO  POZO AZUL
268533000030,CENTRO EDUCATIVO PEDREGAL
268572000039,COLEGIO  DELICIAS
268572000314,COLEGIO PEÑA BLANCA
268572000349,COLEGIO  ALTO SEMISA
268572000365,COLEGIO  PROVIDENCIA
268573000202,COLEGIO ALFONSO LOPEZ
268573000610,COLEGIO  LAS MONTOYAS
268575000056,I.E.  SAN PEDRO CLAVER KM. 16
