16826600026806,ESCUELA RURAL PUERTAS MAYORIA
16826600026807,ESCUELA RURAL CORTADERAS
16826600026808,ESCUELA RURAL MOSGUA
16826600026809,ESCUELA RURAL LA MESA
16826600026810,ESCUELA RURAL SANTA ELENA
16826600026811,ESCUELA RURAL CABECERA DEL LLANO
16826600026812,ESCUELA RURAL PLAN DE LLANO
16826600026813,ESCUELA RURAL AGUA BLANCA
16826600026814,ESCUELA RURAL SANTA ROSITA
16827100001201,COLEGIO INTEGRADO EZEQUIEL FLORIAN
16829600001701,COLEGIO INTEGRADO ALFONSO GOMEZ GOMEZ
16829600001702, ESCUELA URBANA JOSE ANTONIO GALAN
16829600001703,ESCUELA RURAL EL ALTO
16829600001704,ESCUELA RURAL EL HOBO
16829600001705,ESCUELA RURAL LA PLAZUELA
16829600001706,ESCUELA RURAL EL CARRIZAL
16829600001707,CENTRO  EDUCATIVO LAS VUELTAS
16829600001708,ESCUELA RURAL PEÑA GRANDE
16829600001709,ESCUELA RURAL EL CUCURUCHAL
16829600001710,ESCUELA RURAL EL BOQUERON
16829800023501,COLEGIO  LUIS A. CALVO
16829800023502,ESCUELA RURAL GAMBITA VIEJO
16829800023503,ESCUELA RURAL EL TABLON
16829800023504,ESCUELA RURAL JUANEGRO
16829800023505,ESCUELA RURAL CHINATA
16832000001501,ESCUELA NORMAL SUPERIOR MARIA AUXILIADOR
16832000001502,ESCUELA RURAL LA ROSITA
16832000001503,ESCUELA RURAL QUITASOL
16832000001504,ESCUELA RURAL SAN RAMON
16832000001505,ESCUELA RURAL SAN PEDRO
16832000001506,ESCUELA RURAL SAN JOSE
16832000001507,ESCUELA RURAL EL PLACER
16832000001508,ESCUELA RURAL EL PLATEADO
16832000001509,ESCUELA RURAL ALTOMIRA
16832000001510,ESCUELA RURAL LA CHORRERA
16832000001511,ESCUELA URBANA ALVARO ABRIL
16832000024401,INSTITUTO TECNICO AGROPECUARIO
16832000024402,ESCUELA RURAL MARARAY
16832000024403,ESCUELA RURAL EL  TIRANO
16832000024404,ESCUELA RURAL LA SIRENA
16832000024405,ESCUELA RURAL LA LAJITA
16832000024406,ESCUELA RURAL SAN ANTONIO
16832000024408,ESCUELA RURAL EMPALIZADA
16832000024409,ESCUELA RURAL HELECHAL
16832000024411,ESCUELA RURAL PERICOS Y LOROS
16832000024412,ESCUELA RURAL ALTO SUAREZ
16832000024413,ESCUELA RURAL PALO BLANCO 
16832200008001,COLEGIO MANUELA BELTRAN
16832700009601,COLEGIO SANTO DOMINGO SAVIO
16832700009602,ESCUELA RURAL SONESI
16832700009603,ESCUELA RURAL EL PLATANAL
16832700009604,ESCUELA RURAL SAN ISIDRO
16832700009605,ESCUELA RURAL LA TEJA
16834400013001,INSTITUTO TECNICO AGROPECUARIO
16834400013002,ESCUELA URBANA JOSE ANTONIO BELTRAN
16834400013003,ESCUELA RURAL RONCANCIO
16834400013004,ESCUELA RURAL EL PARAMO
16834400013005,ESCUELA RURAL PARAMITO
16834400013006,ESCUELA RURAL EL SALITRE
16834400013007,ESCUELA RURAL HOYA NEGRA
16834400013008,ESCUELA RURAL SANTO DOMINGO
16834400013009,ESCUELA RURAL VEGA DE SAN JUAN
16834400013010,ESCUELA RURAL LA PRIMAVERA
16834400013011,ESCUELA RURAL LA LAGUNA
16836800001701,COLEGIO TÉCNICO LORENZO DE SALAZAR
16837700001101,COLEGIO  INTEGRADO DON BOSCO
16837700001102,ESCUELA RURAL CAMPO HERMOSO
16837700001103,ESCUELA  RURAL EL FUNCIAL
16837700001104,ESCUELA RURAL VILLA HERMOSA
16837700001105,ESCUELA RURAL  SITIO NUEVO
16837700001106,ESCUELA RURAL RURAL BERLI
16837700001107,ESCUELA. RURAL LA HUMAREDA
16837700001108,ESCUELA   RURAL EL PALACIO
16837700001109,ESCUELA. RURAL COSTA RICA
16837700001110,ESCUELA. RURAL SAN CAYETAN
16837700001111,ESCUELA. RURAL LA PLAYA
16837700001112,ESCUELA  RURAL PUJAMONTAL
16837700001113,ESCUELA RURAL LOS NARANJO
16837700001114,ESCUELA RURAL CACHIPAYAL
16837700001115,ESCUELA RURAL SINAGOGA AL
16837700001116,ESCUELA  RURAL OTRO MUNDO
16837700001117,ESCUELA URBANA LOS COMUNEROS
16838500105101,COLEGIO  JOSE MARIA LANDAZURI
16838500105102,CENTRO DOCENTE BIENESTAR FAMILIAR EL POR
16838500105103,ESCUELA RURAL CORINTO
16838500105104,ESCUELA RURAL AGUACHICA
16838500105105,ESCUELA RURAL AGUA BLANCA
16838500105106,ESCUELA RURAL  SANTA TERESA KM.4
16838500105107,ESCUELA RURAL NACUMALES
16838500105108,ESCUELA RURAL BORRASCOSO
16838500105109,ESCUELA RURAL EL CARMEN
16838500105110,ESCUELA RURAL EL SALVADOR
16838500105111,ESCUELA RURAL LA GUAYABITA
16838500105112,ESCUELA RURAL PARCELACION LA ARGENTINA
16838500105113,ESCUELA RURAL LA IBERIA
16838500105114,ESCUELA RURAL CHOROLO MEDIO
16838500105115,ESCUELA RURAL CHOROLO ALTO
16838500105116,ESCUELA RURAL MORALES LOS NARANJOS
16838500105117,ESCUELA RURAL CENTRO MORALES
16838500105118,ESCUELA RURAL BAJO MORALES
16839700005101,COLEGIO INTEGRADO PABLO VI
16839700005102,ESCUELA RURAL CARRERO
16839700005103,ESCUELA RURAL SAN PABLO
16839700005104,ESCUELA RURAL LOS CEDROS
16839700005105,ESCUELA RURAL EL CENTRO
16840600033601,COLEGIO INTEGRADO NUESTRA SEÑORA DE LAS 
16840600033602,CENTRO PILOTO EDUCATIVO CUZAMAN
16840600033603,ESCUELA RURAL CANTABRIA
16840600033604,ESCUELA RURAL LA LAGUNA
16840600033605,ESCUELA RURAL LA PUENTE
16840600033606,ESCUELA RURAL MANCHADORES
16840600033607,ESCUELA RURAL PALONEGRO
16840600033608,ESCUELA RURAL PIEDRAS NEGRAS
16840600033609,ESCUELA RURAL RAYITOS
16840600033610,ESCUELA RURAL SAN NICOLAS
16840600033611,ESCUELA RURAL SANTO DOMINGO
16840600033612,ESCUELA RURAL SAN PABLO
16841800026901,COLEGIO INTEGRADO  LOS SANTOS
16841800026902,ESCUELA URBANA CENTRAL INTEGRADA
16841800026903,ESCUELA RURAL LAS DELICIAS
